cod producto,linea,rubro,descripcion,pcio_lista,unidad,imagen,,
900149,FERRETERIA,ARANDELAS VARIAS,ARANDELA ESPECIAL 1/2' ZINCADA,2820.82,( KILO ),907550,,
900150,FERRETERIA,ARANDELAS VARIAS,ARANDELA ESPECIAL 7/16' ZINCADA,2939.46,( KILO ),,,
900155,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER 5/32,1.72,(C/U),907550,,
900156,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER 3/16,2.68,(C/U),907550,,
900157,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER 1/4,3.88,(C/U),907550,,
900158,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER 5/16,6.24,(C/U),907550,,
900159,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER 3/8,9.02,(C/U),907550,,
900160,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER 7/16,11.96,(C/U),907550,,
900161,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER 1/2,17.42,(C/U),907550,,
900162,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER 9/16,28.1,(C/U),907550,,
900163,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER 5/8,32.74,(C/U),907550,,
900165,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER M5,2.68,(C/U),,,
900166,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER M6,4.68,(C/U),,,
900167,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER M8,6.34,(C/U),,,
900168,FERRETERIA,ARANDELAS VARIAS,ARANDELA GROWER M10,11.56,(C/U),,,
904300,FERRETERIA,ALAMBRES,ALAMBRE RECOCIDO 1,63 mm N:16 (60 Mts. X Kg),1617.08,( KILO ),902100,
904301,FERRETERIA,ALAMBRES,ALAMBRE RECOCIDO 2,03 mm N:14 (37 Mts. X kG),1601.78,( KILO ),902100,
904302,FERRETERIA,ALAMBRES,ALAMBRE GALVANIZADO N:12 FRAC. (APROX. 10 X 1Kg),1635.14,ROLLO,902108,,
904303,FERRETERIA,ALAMBRES,ALAMBRE GALVANIZADO N:14 FRAC. (APROX. 10 X 1 Kg),1790.52,ROLLO,902108,,
904304,FERRETERIA,ALAMBRES,ALAMBRE GALVANIZADO N:16 FRAC. (APROX. 10 X 1 Kg),1887.44,ROLLO,902108,,
904310,FERRETERIA,ALAMBRES,ALAMBRE TENDER ROPA ESPIRALADO X30 Mt,8454.68,ROLLO,902126,,
904311,FERRETERIA,ALAMBRES,ALAMBRE TENDER ROPA PLASTIFICADO X100 Mt,7902.64,ROLLO,902127,,
904315,FERRETERIA,ALAMBRES,CABLE ACERO PLASTIFICADO,7532.94,(C/U),902128,,
CONCENTINA,FERRETERIA,ALAMBRES,ALAMBRE CONCENTINA CRUZADA 2,5 mm. x 10 Mts.,9610.65,ROLLO,,
904320,FERRETERIA,ALFOMBRAS PARA BAÑO,ALFOMBRA PARA BAÑO 60 X 40 Cms.,1324.2,(C/U),902250,,
904325,FERRETERIA,ANTEOJO POLICARBONATO,ANTEOJO POLICARBONATO FUME,545.48,(C/U),902260,,
904326,FERRETERIA,ANTEOJO POLICARBONATO,ANTEOJO POLICARBONATO TRANSPARENTE,580.02,(C/U),902261,,
904330,FERRETERIA,ALARGUES ELECTRICOS,ALARGUE ELECTRICO X 3 Mts.,832.96,(C/U),902203,,
904331,FERRETERIA,ALARGUES ELECTRICOS,ALARGUE ELECTRICO X 5 Mts.,1178.4,(C/U),902203,,
904332,FERRETERIA,ALARGUES ELECTRICOS,ALARGUE ELECTRICO X 10 Mts.,1464.3,(C/U),902203,,
904333,FERRETERIA,ALARGUES ELECTRICOS,ALARGUE ELECTRICO X 15 Mts.,2524.78,(C/U),902203,,
904334,FERRETERIA,ALARGUES ELECTRICOS,ALARGUE ELECTRICO X 20 Mts.,3414.52,(C/U),902203,,
904335,FERRETERIA,ALARGUES CON ZAPATILLA,ALARGUE ELECTRICO Y ZAPATILLA X 3 Mts.,1168.94,(C/U),902223,,
904336,FERRETERIA,ALARGUES CON ZAPATILLA,ALARGUE ELECTRICO Y ZAPATILLA X 5 Mts.,1540.28,(C/U),902223,,
904337,FERRETERIA,ALARGUES CON ZAPATILLA,ALARGUE ELECTRICO Y ZAPATILLA X 10 Mts.,1795.92,(C/U),902223,,
904338,FERRETERIA,ALARGUES CON ZAPATILLA,ZAPATILLA 4 BOCAS C/TERMICA,663253,(C/U),902235,,
904339,FERRETERIA,ALARGUES CON ZAPATILLA,ZAPATILLA 4 BOCAS C/TERMICA Y CABLE 1.50 Mts.,2238,(C/U),902235,,
904350,FERRETERIA,APLICADOR DE SILICONA,APLICADOR DE SILICONA REFORZADO NEIKE,2194.02,(C/U),903100,,
904351,FERRETERIA,APLICADOR DE SILICONA,APLICADOR DE SILICONA ESQUELETOR,1512.3,(C/U),903101,,
904352,FERRETERIA,APLICADOR DE SILICONA,APLICADOR DE SILICONA REFORZADO,1838.5,(C/U),903102,,
904100,FERRETERIA,ARCOS DE SIERRA,ARCO DE SIERRA CABO MADERA CON HOJA,2261.9,(C/U),904100,,
904104,FERRETERIA,ARCOS DE SIERRA,ARCO DE SIERRA CABO PISTOLA C/HOJA,3153.3,(C/U),904104,,
904105,FERRETERIA,ARCOS DE SIERRA,ARCO DE SIERRA CABO PISTOLA EVOLUTION,1771.24,(C/U),904104,,
904110,FERRETERIA,ARCOS DE SIERRA,ARCO DE SIERRA CABO FIJO PVC,2250.4,(C/U),904110,,
904120,FERRETERIA,ARCOS DE SIERRA,ARCO DE SIERRA JUNIOR SIN HOJA,297.06,(C/U),904120,,
904130,FERRETERIA,ARCOS DE SIERRA,ARCO DE SIERRA JUNIOR CON HOJA,419.52,(C/U),904130,,
904200,FERRETERIA,AZADAS,AZADA P/ALBAÑIL 1 PIEZA 'FERCAS',2281.36,(C/U),904200,,
904201,FERRETERIA,AZADAS,AZADA C/REGATON 'FERCAS',2204.04,(C/U),904201,,
904202,FERRETERIA,AZADAS,AZADA P/CARPIR N:1 (11.2 Cms) 'FERCAS',1831.88,(C/U),904202,,
904203,FERRETERIA,AZADAS,AZADA P/CARPIR N:2 (14.5 Cms) 'FERCAS',1923.72,(C/U),904202,,
904204,FERRETERIA,AZADAS,AZADA P/CARPIR N:3 (15.6 Cms) 'FERCAS',2030.02,(C/U),904202,,
904205,FERRETERIA,AZADAS,AZADA P/CARPIR N:0 'GHERARDI',4967.78,(C/U),904205,,
904206,FERRETERIA,AZADAS,AZADA P/CARPIR N:1 'GHERARDI',5066.14,(C/U),904205,,
904207,FERRETERIA,AZADAS,AZADA P/CARPIR N:2 'GHERARDI',5170.22,(C/U),904205,,
904209,FERRETERIA,AZADAS,AZADA ALGODONERA N:0 'GHERARDI',5158.72,(C/U),904209,,
904210,FERRETERIA,AZADAS,AZADA ALGODONERA N:1 'GHERARDI',5264.56,(C/U),904209,,
904211,FERRETERIA,AZADAS,AZADA ALGODONERA N:2 'GHERARDI',5368.46,(C/U),904209,,
904212,FERRETERIA,AZADAS,AZADA MENDOCINA N:2 'GHERARDI',12428.62,(C/U),904212,,
904213,FERRETERIA,AZADAS,AZADA MENDOCINA N:2.1/2 'GHERARDI',12765.84,(C/U),904212,,
904214,FERRETERIA,AZADAS,AZADA MENDOCINA N:3 'GHERARDI',13367.98,(C/U),904212,,
904215,FERRETERIA,AZADAS,AZADA MENDOCINA N:3.1/2 'GHERARDI',13970.16,(C/U),904212,,
904300,FERRETERIA,BALDES,BALDE DE CHAPA Nº 20 REFORZADO,2373.86,(C/U),904300,,
904301,FERRETERIA,BALDES,BALDE DE CHAPA Nº 18 REFORZADO,905.06,(C/U),904300,,
904310,FERRETERIA,BALDES,BALDE PLASTICO ALBAÑIL VOSS 2000,799.9,(C/U),904310,,
904311,FERRETERIA,BALDES,BALDE PLASTICO ALBAÑIL,557.6,(C/U),904310,,
904312,FERRETERIA,BALDES,BALDE PLASTICO ALBAÑIL REFORZADO,654.32,(C/U),904310,,
904313,FERRETERIA,BALDES,BALDE PLASTICO ALBAÑIL VOSS 2000 COLOR,1986.52,(C/U),904310,,
904360,FERRETERIA,BANCO DE GASISTA,BANCO GASISTA CHICO FG,17977.4,(C/U),906100,,
906300,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 1.40 x 22mm,1892.8,(C/U),120300,,
906301,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 1.60 x 22mm,1862.48,(C/U),120300,,
906302,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 1.80 x 22mm,1940.84,(C/U),120300,,
906303,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 2.00 x 22mm,2017.16,(C/U),120300,,
906304,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 2.20 x 22mm,2070.78,(C/U),120300,,
906305,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 2.40 x 22mm,2458.4,(C/U),120300,,
906306,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 2.60 x 22mm,2629.64,(C/U),120300,,
906307,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 2.80 x 22mm,2706.24,(C/U),120300,,
906308,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 3.00 x 22mm,2782.88,(C/U),120300,,
906320,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA SOPORTE ABIERTO 22 mm,360.84,(C/U),,,
906321,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA SOPORTE CERRADO 22 mm,360.84,(C/U),,,
906322,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA SOPORTE ABIERTO 24 mm,368856,(C/U),,,
906323,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA SOPORTE CERRADO 24 mm,573.92,(C/U),,,
906324,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA SOPORTE TERMINAL 22 mm,229.48,(C/U),,,
906325,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA DE MADERA ARGOLLA 22mm X 24 Unid.,108.34,(X24),120310,,
906400,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 1.40 x 34mm,5465.34,(C/U),906300,,
906401,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 1.60 x 34mm,3467.26,(C/U),906300,,
906402,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 1.80 x 34mm,3555.32,(C/U),906300,,
906403,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 2.00 x 34mm,3674.56,(C/U),906300,,
906404,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 2.20 x 34mm,3954.4,(C/U),906300,,
906405,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 2.40 x 34mm,4213.3,(C/U),906300,,
906406,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 2.60 x 34mm,4617.7,(C/U),906300,,
906407,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 2.80 x 34mm,4881.94,(C/U),906300,,
906408,FERRETERIA,BARRALES DE MADERA P/CORTINA,BARRAL CORTINA MADERA KIT S/ARGOLLA 3.00 x 34mm,5265.42,(C/U),906300,,
906800,FERRETERIA,BARRENOS,BARRENOS JUEGO X 3 PIEZAS,297.4,(C/U),,,
907000,FERRETERIA,BARRETAS,BARRETA DE  40 cm x 3/4' - VIRGA,2336.98,(C/U),907100,,
907001,FERRETERIA,BARRETAS,BARRETA DE  50 cm x 3/4' - VIRGA,2692.12,(C/U),907100,,
907002,FERRETERIA,BARRETAS,BARRETA DE  60 cm x 3/4' - VIRGA,3161.82,(C/U),907100,,
907003,FERRETERIA,BARRETAS,BARRETA DE  70 cm x 3/4' - VIRGA,3238.12,(C/U),907100,,
907004,FERRETERIA,BARRETAS,BARRETA DE  80 cm x 3/4' - VIRGA,3895,(C/U),907100,,
907005,FERRETERIA,BARRETAS,BARRETA DE 100 cm x 3/4' - VIRGA,4020.86,(C/U),907100,,
907006,FERRETERIA,BARRETAS,BARRETA DE 120 cm x 3/4' - VIRGA,4535.52,(C/U),907100,,
907010,FERRETERIA,BARRETAS,BARRETA DE 100 cm x 7/8' - VIRGA,5468.36,(C/U),907100,,
907011,FERRETERIA,BARRETAS,BARRETA DE 120 cm x 7/8' - VIRGA,0,(C/U),907100,,
907012,FERRETERIA,BARRETAS,BARRETA DE 130 cm x 7/8' - VIRGA,0,(C/U),907100,,
907013,FERRETERIA,BARRETAS,BARRETA DE 140 cm x 7/8' - VIRGA,0,(C/U),907100,,
907020,FERRETERIA,BARRETAS,BARRETA DE  80 cm x 1' - VIRGA,7398.36,(C/U),907100,,
907021,FERRETERIA,BARRETAS,BARRETA DE 120 cm x 1' - VIRGA,8931.64,(C/U),907100,,
907022,FERRETERIA,BARRETAS,BARRETA DE 130 cm x 1' - VIRGA,0,(C/U),907100,,
907023,FERRETERIA,BARRETAS,BARRETA DE 140 cm x 1' - VIRGA,0,(C/U),907100,,
907024,FERRETERIA,BARRETAS,BARRETA DE 150 cm x 1' - VIRGA,11901.7,(C/U),907100,,
907030,FERRETERIA,BARRETAS,BARRETA DE 120 cm x 1 1/4' - VIRGA,0,(C/U),907100,,
907031,FERRETERIA,BARRETAS,BARRETA DE 150 cm x 1 1/4' - VIRGA,0,(C/U),907100,,
907040,FERRETERIA,BARRETAS,BARRETA DE 200 cm x 1 1/2' - VIRGA,0,(C/U),907100,,
907110,FERRETERIA,BARRETAS,BARRETIN 'VIRGA',2073.5,(C/U),907110,,
900127,FERRETERIA,ARANDELAS,ARANDELA CHAPISTA 5/8' ZINCADA,1922.1,( KILO ),,,
908900,FERRETERIA,BURLETES AUTOADHESIVOS,BURLETE AUTOADHESIVO 10 x 05 mm x 5 Mts,307.68,(C/U),908900,,
908901,FERRETERIA,BURLETES AUTOADHESIVOS,BURLETE AUTOADHESIVO 10 x 10 mm x 5 Mts,393.74,(X75),908900,,
908902,FERRETERIA,BURLETES AUTOADHESIVOS,BURLETE AUTOADHESIVO 15 x 10 mm x 5 Mts,504.14,(C/U),908900,,
908903,FERRETERIA,BURLETES AUTOADHESIVOS,BURLETE AUTOADHESIVO 15 x 15 mm x 5 Mts,652.76,(C/U),908900,,
908904,FERRETERIA,BURLETES AUTOADHESIVOS,BURLETE AUTOADHESIVO 20 x 10 mm x 5 Mts,605.94,(C/U),908900,,
908905,FERRETERIA,BURLETES AUTOADHESIVOS,BURLETE AUTOADHESIVO 20 x 15 mm x 5 Mts,771.2,(C/U),908900,,
908906,FERRETERIA,BURLETES AUTOADHESIVOS,BURLETE AUTOADHESIVO 20 x 20 mm x 5 Mts,920.12,(C/U),908900,,
908920,FERRETERIA,BUZON PARA REJA - PARED,BUZON PARED C/LLAVE TAMBOR,6810.46,(C/U),908920,,
908921,FERRETERIA,BUZON PARA REJA - PARED,BUZON PARED C/LLAVIN,5619.66,(C/U),908920,,
908925,FERRETERIA,BUZON PARA REJA - PARED,BUZON P/REJA C/LLAVIN,5619.66,(C/U),908925,,
908926,FERRETERIA,BUZON PARA REJA - PARED,BUZON P/REJA C/LLAVIN Y TIMBRE,6850.94,(C/U),,,
900170,FERRETERIA,BULON CAMERO,BULON CAMERO 5/16' x 80,82.86,(C/U),,,
900171,FERRETERIA,BULON CAMERO,BULON CAMERO 5/16' x 90,90.46,(C/U),,,
900172,FERRETERIA,BULON CAMERO,BULON CAMERO 5/16' x 100,100.4,(C/U),907830,,
900173,FERRETERIA,BULON CAMERO,BULON CAMERO 5/16' x 110,109.44,(C/U),907830,,
900174,FERRETERIA,BULON CAMERO,BULON CAMERO 5/16' x 125,127.22,(C/U),907830,,
900175,FERRETERIA,BULON CAMERO,BULON CAMERO 5/16' x 130,133.14,(C/U),907830,,
900176,FERRETERIA,BULON CAMERO,BULON CAMERO 5/16' x 140,149.68,(C/U),,,
900177,FERRETERIA,BULON CAMERO,BULON CAMERO 5/16' x 150,168.24,(C/U),,,
900178,FERRETERIA,BULON CAMERO,BULON CAMERO 5/16' x 160,182.56,(C/U),,,
900179,FERRETERIA,BULON CAMERO,TUERCA BULON CAMERO CUADRADA 5/16' ZINCADA,22.2,(C/U),907840,,
900180,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 5 x 10 (100),12.54,(C/U),907680,,
900181,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 5 x 12,0,(C/U),907680,,
900182,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 5 x 16,18.86,(C/U),907680,,
900183,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 5 x 20,18.7,(C/U),907680,,
900184,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 5 x 25,22.02,(C/U),907680,,
900185,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 5 x 30,26.16,(C/U),907680,,
900186,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 5 x 40,35.42,(C/U),907680,,
900187,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 5 x 50,52.36,(C/U),907680,,
900188,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 5 x 55,65.1,(C/U),907680,,
900189,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 5 x 60,70.28,(C/U),907680,,
900190,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 10,18.04,(C/U),907680,,
900191,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 12,19.34,(C/U),907680,,
900192,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 16,21.06,(C/U),907680,,
900193,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 20,25.34,(C/U),907680,,
900194,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 25,29.22,(C/U),907680,,
900195,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 30,33.08,(C/U),907680,,
900196,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 35,35.22,(C/U),907680,,
900197,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 40,39.96,(C/U),907680,,
900198,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 45,42.94,(C/U),907680,,
900199,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 50,46.82,(C/U),907680,,
900200,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 55,57.98,(C/U),907680,,
900201,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 60,62.28,(C/U),907680,,
900202,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 65,66.58,(C/U),907680,,
900203,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 6 x 70,70.88,(C/U),907680,,
900225,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 15,41.3,(C/U),907680,,
900226,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 20,42.78,(C/U),907680,,
900227,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 25,50.22,(C/U),907680,,
900228,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 30,52.1,(C/U),907680,,
900229,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 35,59.9,(C/U),907680,,
900230,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 40,63.26,(C/U),907680,,
900231,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 45,70.7,(C/U),907680,,
900232,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 50,78.16,(C/U),907680,,
900233,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 55,97.48,(C/U),907680,,
900234,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 60,104.92,(C/U),907680,,
900235,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 65,113.48,(C/U),907680,,
900236,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 70,120.56,(C/U),907680,,
900237,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 80,126.12,(C/U),907680,,
900238,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 90,137.68,(C/U),907680,,
900239,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 8 x 100,156.28,(C/U),907680,,
900240,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 20,71.74,(C/U),907680,,
900241,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 25,77.9,(C/U),907680,,
900242,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 30,83.72,(C/U),907680,,
900243,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 35,99.88,(C/U),907680,,
900244,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 40,113.12,(C/U),907680,,
900245,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 45,124.54,(C/U),907680,,
900246,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 50,135.74,(C/U),907680,,
900247,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 55,142.2,(C/U),907680,,
900248,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 60,151.9,(C/U),907680,,
900249,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 65,161.6,(C/U),907680,,
900250,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 70,172.9,(C/U),907680,,
900251,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 80,200.36,(C/U),907680,,
900252,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 90,226.22,(C/U),907680,,
900253,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 100,252.1,(C/U),907680,,
900254,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 110,277.94,(C/U),907680,,
900255,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 120,303.8,(C/U),907680,,
900256,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 130,323.18,(C/U),,,
900257,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 140,342.58,(C/U),,,
900258,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 10 x 150,361.98,(C/U),,,
900260,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 25,109.68,(C/U),907680,,
900261,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 30,121.24,(C/U),907680,,
900262,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 35,132.82,(C/U),907680,,
900263,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 40,144.4,(C/U),907680,,
900264,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 45,171.74,(C/U),907680,,
900265,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 50,184.28,(C/U),907680,,
900266,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 55,196.82,(C/U),907680,,
900267,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 60,202.6,(C/U),907680,,
900268,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 65,228.34,(C/U),907680,,
900269,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 70,244.4,(C/U),907680,,
900270,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 80,270.12,(C/U),907680,,
900271,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 90,299.08,(C/U),907680,,
900272,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 100,328.02,(C/U),907680,,
900273,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 110,356.96,(C/U),907680,,
900274,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 120,385.9,(C/U),907680,,
900275,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 130,446.9,(C/U),,,
900276,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 140,440.6,(C/U),,,
900277,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO METRICO 12 x 150,466.3,(C/U),,,
900300,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 1/2',7.36,(C/U),907680,,
900301,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 5/8',7.9,(C/U),907680,,
900302,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 3/4',8.8,(C/U),907680,,
900303,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 7/8',9.62,(C/U),907680,,
900304,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 1',10.44,(C/U),907680,,
900305,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 1 1/4',11.8,(C/U),907680,,
900306,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 1 1/2',13.22,(C/U),907680,,
900307,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 1 3/4',14.8,(C/U),907680,,
900308,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 2',16.68,(C/U),907680,,
900309,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 2 1/4',21.16,(C/U),907680,,
900310,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 2 1/2',23.36,(C/U),907680,,
900311,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 2 3/4',25.48,(C/U),907680,,
900312,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 3',27.66,(C/U),907680,,
900313,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 3 1/4',29.68,(C/U),,,
900314,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 3 1/2',31.8,(C/U),,,
900315,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 4',35.98,(C/U),,,
900316,FERRETERIA,BULON DE ACERO METRICO,BULON ACERO WHITWORTH 1/4' x 4 1/2',40.18,(C/U),,,
